"IDX","frac","iter"
189,0.75,"Resample_22"
52,0.75,"Resample_22"
19,0.75,"Resample_22"
56,0.75,"Resample_22"
211,0.75,"Resample_22"
28,0.75,"Resample_22"
84,0.75,"Resample_22"
165,0.75,"Resample_22"
92,0.75,"Resample_22"
20,0.75,"Resample_22"
196,0.75,"Resample_22"
74,0.75,"Resample_22"
16,0.75,"Resample_22"
174,0.75,"Resample_22"
39,0.75,"Resample_22"
99,0.75,"Resample_22"
221,0.75,"Resample_22"
163,0.75,"Resample_22"
96,0.75,"Resample_22"
23,0.75,"Resample_22"
137,0.75,"Resample_22"
78,0.75,"Resample_22"
140,0.75,"Resample_22"
171,0.75,"Resample_22"
21,0.75,"Resample_22"
47,0.75,"Resample_22"
67,0.75,"Resample_22"
135,0.75,"Resample_22"
55,0.75,"Resample_22"
63,0.75,"Resample_22"
133,0.75,"Resample_22"
182,0.75,"Resample_22"
72,0.75,"Resample_22"
178,0.75,"Resample_22"
24,0.75,"Resample_22"
87,0.75,"Resample_22"
64,0.75,"Resample_22"
31,0.75,"Resample_22"
161,0.75,"Resample_22"
166,0.75,"Resample_22"
70,0.75,"Resample_22"
216,0.75,"Resample_22"
51,0.75,"Resample_22"
172,0.75,"Resample_22"
12,0.75,"Resample_22"
207,0.75,"Resample_22"
81,0.75,"Resample_22"
54,0.75,"Resample_22"
204,0.75,"Resample_22"
44,0.75,"Resample_22"
36,0.75,"Resample_22"
113,0.75,"Resample_22"
184,0.75,"Resample_22"
118,0.75,"Resample_22"
222,0.75,"Resample_22"
80,0.75,"Resample_22"
224,0.75,"Resample_22"
3,0.75,"Resample_22"
65,0.75,"Resample_22"
75,0.75,"Resample_22"
206,0.75,"Resample_23"
109,0.75,"Resample_23"
13,0.75,"Resample_23"
91,0.75,"Resample_23"
34,0.75,"Resample_23"
19,0.75,"Resample_23"
195,0.75,"Resample_23"
177,0.75,"Resample_23"
220,0.75,"Resample_23"
145,0.75,"Resample_23"
12,0.75,"Resample_23"
140,0.75,"Resample_23"
126,0.75,"Resample_23"
149,0.75,"Resample_23"
95,0.75,"Resample_23"
14,0.75,"Resample_23"
154,0.75,"Resample_23"
59,0.75,"Resample_23"
186,0.75,"Resample_23"
66,0.75,"Resample_23"
175,0.75,"Resample_23"
110,0.75,"Resample_23"
68,0.75,"Resample_23"
24,0.75,"Resample_23"
122,0.75,"Resample_23"
164,0.75,"Resample_23"
63,0.75,"Resample_23"
173,0.75,"Resample_23"
37,0.75,"Resample_23"
184,0.75,"Resample_23"
217,0.75,"Resample_23"
103,0.75,"Resample_23"
219,0.75,"Resample_23"
209,0.75,"Resample_23"
106,0.75,"Resample_23"
105,0.75,"Resample_23"
148,0.75,"Resample_23"
57,0.75,"Resample_23"
33,0.75,"Resample_23"
11,0.75,"Resample_23"
65,0.75,"Resample_23"
18,0.75,"Resample_23"
28,0.75,"Resample_23"
114,0.75,"Resample_23"
39,0.75,"Resample_23"
207,0.75,"Resample_23"
133,0.75,"Resample_23"
115,0.75,"Resample_23"
205,0.75,"Resample_23"
118,0.75,"Resample_23"
9,0.75,"Resample_23"
129,0.75,"Resample_23"
90,0.75,"Resample_23"
218,0.75,"Resample_23"
143,0.75,"Resample_23"
49,0.75,"Resample_23"
8,0.75,"Resample_23"
80,0.75,"Resample_23"
79,0.75,"Resample_23"
70,0.75,"Resample_23"
124,0.75,"Resample_23"
131,0.75,"Resample_23"
82,0.75,"Resample_23"
176,0.75,"Resample_23"
116,0.75,"Resample_23"
204,0.75,"Resample_23"
151,0.75,"Resample_23"
102,0.75,"Resample_23"
25,0.75,"Resample_23"
214,0.75,"Resample_23"
35,0.75,"Resample_23"
71,0.75,"Resample_23"
135,0.75,"Resample_23"
117,0.75,"Resample_23"
53,0.75,"Resample_23"
30,0.75,"Resample_23"
10,0.75,"Resample_23"
158,0.75,"Resample_23"
56,0.75,"Resample_23"
113,0.75,"Resample_23"
67,0.75,"Resample_23"
73,0.75,"Resample_23"
64,0.75,"Resample_23"
38,0.75,"Resample_23"
216,0.75,"Resample_23"
29,0.75,"Resample_23"
200,0.75,"Resample_23"
32,0.75,"Resample_23"
45,0.75,"Resample_23"
20,0.75,"Resample_23"
58,0.75,"Resample_23"
132,0.75,"Resample_23"
190,0.75,"Resample_23"
69,0.75,"Resample_23"
163,0.75,"Resample_23"
123,0.75,"Resample_23"
36,0.75,"Resample_23"
225,0.75,"Resample_23"
111,0.75,"Resample_23"
112,0.75,"Resample_23"
211,0.75,"Resample_23"
83,0.75,"Resample_23"
181,0.75,"Resample_23"
74,0.75,"Resample_23"
125,0.75,"Resample_23"
78,0.75,"Resample_23"
185,0.75,"Resample_23"
128,0.75,"Resample_23"
6,0.75,"Resample_23"
194,0.75,"Resample_23"
47,0.75,"Resample_23"
55,0.75,"Resample_23"
139,0.75,"Resample_23"
94,0.75,"Resample_23"
84,0.75,"Resample_23"
7,0.75,"Resample_23"
60,0.75,"Resample_23"
199,0.75,"Resample_23"
222,0.75,"Resample_23"
142,0.75,"Resample_23"
3,0.75,"Resample_23"
21,0.75,"Resample_23"
210,0.75,"Resample_23"
213,0.75,"Resample_23"
50,0.75,"Resample_23"
46,0.75,"Resample_23"
120,0.75,"Resample_23"
168,0.75,"Resample_23"
167,0.75,"Resample_23"
93,0.75,"Resample_23"
5,0.75,"Resample_23"
156,0.75,"Resample_23"
86,0.75,"Resample_23"
76,0.75,"Resample_23"
31,0.75,"Resample_23"
149,0.75,"Resample_24"
47,0.75,"Resample_24"
67,0.75,"Resample_24"
163,0.75,"Resample_24"
100,0.75,"Resample_24"
62,0.75,"Resample_24"
99,0.75,"Resample_24"
143,0.75,"Resample_24"
144,0.75,"Resample_24"
33,0.75,"Resample_24"
63,0.75,"Resample_24"
113,0.75,"Resample_24"
152,0.75,"Resample_24"
114,0.75,"Resample_24"
55,0.75,"Resample_24"
53,0.75,"Resample_24"
181,0.75,"Resample_24"
108,0.75,"Resample_24"
1,0.75,"Resample_24"
211,0.75,"Resample_24"
38,0.75,"Resample_24"
115,0.75,"Resample_24"
80,0.75,"Resample_24"
153,0.75,"Resample_24"
133,0.75,"Resample_24"
127,0.75,"Resample_24"
11,0.75,"Resample_24"
98,0.75,"Resample_24"
162,0.75,"Resample_24"
204,0.75,"Resample_24"
216,0.75,"Resample_24"
165,0.75,"Resample_24"
225,0.75,"Resample_24"
24,0.75,"Resample_24"
221,0.75,"Resample_24"
30,0.75,"Resample_24"
40,0.75,"Resample_24"
75,0.75,"Resample_24"
43,0.75,"Resample_24"
84,0.75,"Resample_24"
46,0.75,"Resample_24"
105,0.75,"Resample_24"
140,0.75,"Resample_24"
117,0.75,"Resample_24"
172,0.75,"Resample_24"
6,0.75,"Resample_24"
157,0.75,"Resample_24"
70,0.75,"Resample_24"
177,0.75,"Resample_24"
220,0.75,"Resample_24"
31,0.75,"Resample_24"
58,0.75,"Resample_24"
123,0.75,"Resample_24"
119,0.75,"Resample_24"
128,0.75,"Resample_24"
74,0.75,"Resample_24"
135,0.75,"Resample_24"
8,0.75,"Resample_24"
195,0.75,"Resample_24"
34,0.75,"Resample_24"
19,0.75,"Resample_24"
26,0.75,"Resample_24"
13,0.75,"Resample_24"
101,0.75,"Resample_24"
124,0.75,"Resample_24"
81,0.75,"Resample_24"
102,0.75,"Resample_24"
73,0.75,"Resample_24"
56,0.75,"Resample_24"
167,0.75,"Resample_24"
189,0.75,"Resample_24"
134,0.75,"Resample_24"
37,0.75,"Resample_24"
159,0.75,"Resample_24"
137,0.75,"Resample_24"
4,0.75,"Resample_24"
27,0.75,"Resample_24"
21,0.75,"Resample_24"
148,0.75,"Resample_24"
217,0.75,"Resample_24"
192,0.75,"Resample_24"
166,0.75,"Resample_24"
160,0.75,"Resample_24"
94,0.75,"Resample_24"
2,0.75,"Resample_24"
52,0.75,"Resample_24"
226,0.75,"Resample_24"
171,0.75,"Resample_24"
141,0.75,"Resample_24"
35,0.75,"Resample_24"
212,0.75,"Resample_24"
207,0.75,"Resample_24"
71,0.75,"Resample_24"
219,0.75,"Resample_24"
28,0.75,"Resample_24"
193,0.75,"Resample_24"
95,0.75,"Resample_24"
48,0.75,"Resample_24"
118,0.75,"Resample_24"
25,0.75,"Resample_24"
49,0.75,"Resample_24"
215,0.75,"Resample_24"
44,0.75,"Resample_24"
29,0.75,"Resample_24"
173,0.75,"Resample_24"
201,0.75,"Resample_24"
121,0.75,"Resample_24"
61,0.75,"Resample_24"
20,0.75,"Resample_24"
17,0.75,"Resample_24"
136,0.75,"Resample_24"
180,0.75,"Resample_24"
91,0.75,"Resample_24"
82,0.75,"Resample_24"
16,0.75,"Resample_24"
194,0.75,"Resample_24"
222,0.75,"Resample_24"
7,0.75,"Resample_24"
154,0.75,"Resample_24"
79,0.75,"Resample_24"
64,0.75,"Resample_24"
36,0.75,"Resample_24"
116,0.75,"Resample_24"
18,0.75,"Resample_24"
92,0.75,"Resample_24"
87,0.75,"Resample_24"
161,0.75,"Resample_24"
120,0.75,"Resample_24"
145,0.75,"Resample_24"
57,0.75,"Resample_24"
88,0.75,"Resample_24"
142,0.75,"Resample_24"
106,0.75,"Resample_24"
164,0.75,"Resample_24"
184,0.75,"Resample_24"
122,0.75,"Resample_25"
38,0.75,"Resample_25"
95,0.75,"Resample_25"
202,0.75,"Resample_25"
72,0.75,"Resample_25"
116,0.75,"Resample_25"
21,0.75,"Resample_25"
123,0.75,"Resample_25"
203,0.75,"Resample_25"
131,0.75,"Resample_25"
205,0.75,"Resample_25"
206,0.75,"Resample_25"
196,0.75,"Resample_25"
187,0.75,"Resample_25"
135,0.75,"Resample_25"
142,0.75,"Resample_25"
94,0.75,"Resample_25"
7,0.75,"Resample_25"
11,0.75,"Resample_25"
102,0.75,"Resample_25"
191,0.75,"Resample_25"
24,0.75,"Resample_25"
54,0.75,"Resample_25"
16,0.75,"Resample_25"
17,0.75,"Resample_25"
190,0.75,"Resample_25"
143,0.75,"Resample_25"
41,0.75,"Resample_25"
217,0.75,"Resample_25"
85,0.75,"Resample_25"
48,0.75,"Resample_25"
126,0.75,"Resample_25"
45,0.75,"Resample_25"
130,0.75,"Resample_25"
155,0.75,"Resample_25"
133,0.75,"Resample_25"
42,0.75,"Resample_25"
219,0.75,"Resample_25"
175,0.75,"Resample_25"
167,0.75,"Resample_25"
4,0.75,"Resample_25"
115,0.75,"Resample_25"
1,0.75,"Resample_25"
198,0.75,"Resample_25"
224,0.75,"Resample_25"
104,0.75,"Resample_25"
8,0.75,"Resample_25"
136,0.75,"Resample_25"
68,0.75,"Resample_25"
22,0.75,"Resample_25"
96,0.75,"Resample_25"
105,0.75,"Resample_25"
99,0.75,"Resample_25"
114,0.75,"Resample_25"
141,0.75,"Resample_25"
154,0.75,"Resample_25"
204,0.75,"Resample_25"
193,0.75,"Resample_25"
197,0.75,"Resample_25"
40,0.75,"Resample_25"
103,0.75,"Resample_25"
25,0.75,"Resample_25"
23,0.75,"Resample_25"
151,0.75,"Resample_25"
212,0.75,"Resample_25"
70,0.75,"Resample_25"
144,0.75,"Resample_25"
79,0.75,"Resample_25"
124,0.75,"Resample_25"
37,0.75,"Resample_25"
129,0.75,"Resample_25"
120,0.75,"Resample_25"
12,0.75,"Resample_25"
210,0.75,"Resample_25"
216,0.75,"Resample_25"
84,0.75,"Resample_25"
34,0.75,"Resample_25"
87,0.75,"Resample_25"
69,0.75,"Resample_25"
20,0.75,"Resample_25"
185,0.75,"Resample_25"
119,0.75,"Resample_25"
176,0.75,"Resample_25"
89,0.75,"Resample_25"
195,0.75,"Resample_25"
173,0.75,"Resample_25"
49,0.75,"Resample_25"
148,0.75,"Resample_25"
31,0.75,"Resample_25"
125,0.75,"Resample_25"
157,0.75,"Resample_25"
182,0.75,"Resample_25"
207,0.75,"Resample_25"
39,0.75,"Resample_25"
149,0.75,"Resample_25"
194,0.75,"Resample_25"
18,0.75,"Resample_25"
53,0.75,"Resample_25"
61,0.75,"Resample_25"
225,0.75,"Resample_25"
113,0.75,"Resample_25"
218,0.75,"Resample_25"
90,0.75,"Resample_25"
211,0.75,"Resample_25"
97,0.75,"Resample_25"
35,0.75,"Resample_25"
19,0.75,"Resample_25"
36,0.75,"Resample_25"
164,0.75,"Resample_25"
159,0.75,"Resample_25"
112,0.75,"Resample_25"
78,0.75,"Resample_25"
43,0.75,"Resample_25"
209,0.75,"Resample_25"
88,0.75,"Resample_25"
44,0.75,"Resample_25"
28,0.75,"Resample_25"
184,0.75,"Resample_25"
189,0.75,"Resample_25"
111,0.75,"Resample_25"
14,0.75,"Resample_25"
223,0.75,"Resample_25"
98,0.75,"Resample_25"
15,0.75,"Resample_25"
139,0.75,"Resample_25"
172,0.75,"Resample_25"
62,0.75,"Resample_25"
9,0.75,"Resample_25"
93,0.75,"Resample_25"
163,0.75,"Resample_25"
67,0.75,"Resample_25"
13,0.75,"Resample_25"
71,0.75,"Resample_25"
10,0.75,"Resample_25"
29,0.75,"Resample_25"
93,0.744444444444444,"Resample_26"
139,0.744444444444444,"Resample_26"
161,0.744444444444444,"Resample_26"
193,0.744444444444444,"Resample_26"
218,0.744444444444444,"Resample_26"
42,0.744444444444444,"Resample_26"
107,0.744444444444444,"Resample_26"
105,0.744444444444444,"Resample_26"
126,0.744444444444444,"Resample_26"
35,0.744444444444444,"Resample_26"
49,0.744444444444444,"Resample_26"
34,0.744444444444444,"Resample_26"
220,0.744444444444444,"Resample_26"
205,0.744444444444444,"Resample_26"
24,0.744444444444444,"Resample_26"
2,0.744444444444444,"Resample_26"
61,0.744444444444444,"Resample_26"
194,0.744444444444444,"Resample_26"
20,0.744444444444444,"Resample_26"
207,0.744444444444444,"Resample_26"
15,0.744444444444444,"Resample_26"
115,0.744444444444444,"Resample_26"
140,0.744444444444444,"Resample_26"
101,0.744444444444444,"Resample_26"
11,0.744444444444444,"Resample_26"
124,0.744444444444444,"Resample_26"
37,0.744444444444444,"Resample_26"
47,0.744444444444444,"Resample_26"
6,0.744444444444444,"Resample_26"
82,0.744444444444444,"Resample_26"
97,0.744444444444444,"Resample_26"
18,0.744444444444444,"Resample_26"
156,0.744444444444444,"Resample_26"
215,0.744444444444444,"Resample_26"
84,0.744444444444444,"Resample_26"
38,0.744444444444444,"Resample_26"
3,0.744444444444444,"Resample_26"
145,0.744444444444444,"Resample_26"
219,0.744444444444444,"Resample_26"
13,0.744444444444444,"Resample_26"
188,0.744444444444444,"Resample_26"
75,0.744444444444444,"Resample_26"
22,0.744444444444444,"Resample_26"
23,0.744444444444444,"Resample_26"
70,0.744444444444444,"Resample_26"
98,0.744444444444444,"Resample_26"
211,0.744444444444444,"Resample_26"
134,0.744444444444444,"Resample_26"
119,0.744444444444444,"Resample_26"
163,0.744444444444444,"Resample_26"
223,0.744444444444444,"Resample_26"
51,0.744444444444444,"Resample_26"
87,0.744444444444444,"Resample_26"
28,0.744444444444444,"Resample_26"
14,0.744444444444444,"Resample_26"
100,0.744444444444444,"Resample_26"
114,0.744444444444444,"Resample_26"
170,0.744444444444444,"Resample_26"
209,0.744444444444444,"Resample_26"
94,0.744444444444444,"Resample_26"
71,0.744444444444444,"Resample_26"
203,0.744444444444444,"Resample_26"
125,0.744444444444444,"Resample_26"
121,0.744444444444444,"Resample_26"
166,0.744444444444444,"Resample_26"
153,0.744444444444444,"Resample_26"
195,0.744444444444444,"Resample_26"
184,0.744444444444444,"Resample_26"
4,0.744444444444444,"Resample_26"
224,0.744444444444444,"Resample_26"
58,0.744444444444444,"Resample_26"
88,0.744444444444444,"Resample_26"
173,0.744444444444444,"Resample_26"
44,0.744444444444444,"Resample_26"
186,0.744444444444444,"Resample_26"
63,0.744444444444444,"Resample_26"
212,0.744444444444444,"Resample_26"
91,0.744444444444444,"Resample_26"
99,0.744444444444444,"Resample_26"
86,0.744444444444444,"Resample_26"
204,0.744444444444444,"Resample_26"
19,0.744444444444444,"Resample_26"
174,0.744444444444444,"Resample_26"
226,0.744444444444444,"Resample_26"
130,0.744444444444444,"Resample_26"
21,0.744444444444444,"Resample_26"
116,0.744444444444444,"Resample_26"
110,0.744444444444444,"Resample_26"
45,0.744444444444444,"Resample_26"
177,0.744444444444444,"Resample_26"
72,0.744444444444444,"Resample_26"
157,0.744444444444444,"Resample_26"
54,0.744444444444444,"Resample_26"
43,0.744444444444444,"Resample_26"
8,0.744444444444444,"Resample_26"
56,0.744444444444444,"Resample_26"
29,0.744444444444444,"Resample_26"
214,0.744444444444444,"Resample_26"
95,0.744444444444444,"Resample_26"
64,0.744444444444444,"Resample_26"
104,0.744444444444444,"Resample_26"
113,0.744444444444444,"Resample_26"
202,0.744444444444444,"Resample_26"
57,0.744444444444444,"Resample_26"
46,0.744444444444444,"Resample_26"
26,0.744444444444444,"Resample_26"
69,0.744444444444444,"Resample_26"
68,0.744444444444444,"Resample_26"
165,0.744444444444444,"Resample_26"
158,0.744444444444444,"Resample_26"
76,0.744444444444444,"Resample_26"
106,0.744444444444444,"Resample_26"
55,0.744444444444444,"Resample_26"
142,0.744444444444444,"Resample_26"
133,0.744444444444444,"Resample_26"
135,0.744444444444444,"Resample_26"
120,0.744444444444444,"Resample_26"
53,0.744444444444444,"Resample_26"
25,0.744444444444444,"Resample_26"
79,0.744444444444444,"Resample_26"
123,0.744444444444444,"Resample_26"
196,0.744444444444444,"Resample_26"
96,0.744444444444444,"Resample_26"
62,0.744444444444444,"Resample_26"
217,0.744444444444444,"Resample_26"
213,0.744444444444444,"Resample_26"
52,0.744444444444444,"Resample_26"
122,0.744444444444444,"Resample_26"
27,0.744444444444444,"Resample_26"
190,0.744444444444444,"Resample_26"
164,0.744444444444444,"Resample_26"
198,0.744444444444444,"Resample_26"
129,0.744444444444444,"Resample_26"
191,0.744444444444444,"Resample_26"
27,0.744444444444444,"Resample_27"
16,0.744444444444444,"Resample_27"
34,0.744444444444444,"Resample_27"
45,0.744444444444444,"Resample_27"
221,0.744444444444444,"Resample_27"
216,0.744444444444444,"Resample_27"
163,0.744444444444444,"Resample_27"
142,0.744444444444444,"Resample_27"
122,0.744444444444444,"Resample_27"
170,0.744444444444444,"Resample_27"
91,0.744444444444444,"Resample_27"
47,0.744444444444444,"Resample_27"
87,0.744444444444444,"Resample_27"
88,0.744444444444444,"Resample_27"
20,0.744444444444444,"Resample_27"
49,0.744444444444444,"Resample_27"
148,0.744444444444444,"Resample_27"
94,0.744444444444444,"Resample_27"
22,0.744444444444444,"Resample_27"
134,0.744444444444444,"Resample_27"
65,0.744444444444444,"Resample_27"
224,0.744444444444444,"Resample_27"
125,0.744444444444444,"Resample_27"
133,0.744444444444444,"Resample_27"
66,0.744444444444444,"Resample_27"
26,0.744444444444444,"Resample_27"
42,0.744444444444444,"Resample_27"
175,0.744444444444444,"Resample_27"
1,0.744444444444444,"Resample_27"
218,0.744444444444444,"Resample_27"
17,0.744444444444444,"Resample_27"
147,0.744444444444444,"Resample_27"
164,0.744444444444444,"Resample_27"
60,0.744444444444444,"Resample_27"
70,0.744444444444444,"Resample_27"
138,0.744444444444444,"Resample_27"
82,0.744444444444444,"Resample_27"
189,0.744444444444444,"Resample_27"
3,0.744444444444444,"Resample_27"
198,0.744444444444444,"Resample_27"
186,0.744444444444444,"Resample_27"
32,0.744444444444444,"Resample_27"
95,0.744444444444444,"Resample_27"
195,0.744444444444444,"Resample_27"
103,0.744444444444444,"Resample_27"
61,0.744444444444444,"Resample_27"
58,0.744444444444444,"Resample_27"
207,0.744444444444444,"Resample_27"
208,0.744444444444444,"Resample_27"
54,0.744444444444444,"Resample_27"
2,0.744444444444444,"Resample_27"
112,0.744444444444444,"Resample_27"
144,0.744444444444444,"Resample_27"
39,0.744444444444444,"Resample_27"
126,0.744444444444444,"Resample_27"
159,0.744444444444444,"Resample_27"
182,0.744444444444444,"Resample_27"
127,0.744444444444444,"Resample_27"
192,0.744444444444444,"Resample_27"
21,0.744444444444444,"Resample_27"
55,0.744444444444444,"Resample_27"
222,0.744444444444444,"Resample_27"
5,0.744444444444444,"Resample_27"
145,0.744444444444444,"Resample_27"
78,0.744444444444444,"Resample_27"
59,0.744444444444444,"Resample_27"
52,0.744444444444444,"Resample_27"
99,0.744444444444444,"Resample_27"
139,0.744444444444444,"Resample_27"
190,0.744444444444444,"Resample_27"
35,0.744444444444444,"Resample_27"
141,0.744444444444444,"Resample_27"
223,0.744444444444444,"Resample_27"
168,0.744444444444444,"Resample_27"
206,0.744444444444444,"Resample_27"
197,0.744444444444444,"Resample_27"
174,0.744444444444444,"Resample_27"
44,0.744444444444444,"Resample_27"
67,0.744444444444444,"Resample_27"
29,0.744444444444444,"Resample_27"
184,0.744444444444444,"Resample_27"
106,0.744444444444444,"Resample_27"
12,0.744444444444444,"Resample_27"
28,0.744444444444444,"Resample_27"
111,0.744444444444444,"Resample_27"
74,0.744444444444444,"Resample_27"
121,0.744444444444444,"Resample_27"
225,0.744444444444444,"Resample_27"
193,0.744444444444444,"Resample_27"
212,0.744444444444444,"Resample_27"
8,0.744444444444444,"Resample_27"
137,0.744444444444444,"Resample_27"
43,0.744444444444444,"Resample_27"
79,0.744444444444444,"Resample_27"
143,0.744444444444444,"Resample_27"
217,0.744444444444444,"Resample_27"
209,0.744444444444444,"Resample_27"
161,0.744444444444444,"Resample_27"
158,0.744444444444444,"Resample_27"
215,0.744444444444444,"Resample_27"
171,0.744444444444444,"Resample_27"
4,0.744444444444444,"Resample_27"
124,0.744444444444444,"Resample_27"
123,0.744444444444444,"Resample_27"
23,0.744444444444444,"Resample_27"
46,0.744444444444444,"Resample_27"
15,0.744444444444444,"Resample_27"
146,0.744444444444444,"Resample_27"
129,0.744444444444444,"Resample_27"
219,0.744444444444444,"Resample_27"
24,0.744444444444444,"Resample_27"
105,0.744444444444444,"Resample_27"
110,0.744444444444444,"Resample_27"
56,0.744444444444444,"Resample_27"
25,0.744444444444444,"Resample_27"
173,0.744444444444444,"Resample_27"
135,0.744444444444444,"Resample_27"
71,0.744444444444444,"Resample_27"
130,0.744444444444444,"Resample_27"
153,0.744444444444444,"Resample_27"
183,0.744444444444444,"Resample_27"
62,0.744444444444444,"Resample_27"
196,0.744444444444444,"Resample_27"
132,0.744444444444444,"Resample_27"
176,0.744444444444444,"Resample_27"
72,0.744444444444444,"Resample_27"
53,0.744444444444444,"Resample_27"
84,0.744444444444444,"Resample_27"
167,0.744444444444444,"Resample_27"
108,0.744444444444444,"Resample_27"
11,0.744444444444444,"Resample_27"
172,0.744444444444444,"Resample_27"
57,0.744444444444444,"Resample_27"
98,0.744444444444444,"Resample_27"
45,0.75,"Resample_28"
21,0.75,"Resample_28"
119,0.75,"Resample_28"
134,0.75,"Resample_28"
218,0.75,"Resample_28"
223,0.75,"Resample_28"
165,0.75,"Resample_28"
30,0.75,"Resample_28"
146,0.75,"Resample_28"
166,0.75,"Resample_28"
111,0.75,"Resample_28"
224,0.75,"Resample_28"
213,0.75,"Resample_28"
222,0.75,"Resample_28"
158,0.75,"Resample_28"
7,0.75,"Resample_28"
61,0.75,"Resample_28"
8,0.75,"Resample_28"
76,0.75,"Resample_28"
95,0.75,"Resample_28"
156,0.75,"Resample_28"
62,0.75,"Resample_28"
122,0.75,"Resample_28"
150,0.75,"Resample_28"
186,0.75,"Resample_28"
33,0.75,"Resample_28"
187,0.75,"Resample_28"
194,0.75,"Resample_28"
154,0.75,"Resample_28"
221,0.75,"Resample_28"
121,0.75,"Resample_28"
85,0.75,"Resample_28"
49,0.75,"Resample_28"
168,0.75,"Resample_28"
22,0.75,"Resample_28"
124,0.75,"Resample_28"
59,0.75,"Resample_28"
93,0.75,"Resample_28"
207,0.75,"Resample_28"
144,0.75,"Resample_28"
47,0.75,"Resample_28"
69,0.75,"Resample_28"
13,0.75,"Resample_28"
142,0.75,"Resample_28"
112,0.75,"Resample_28"
204,0.75,"Resample_28"
200,0.75,"Resample_28"
136,0.75,"Resample_28"
16,0.75,"Resample_28"
23,0.75,"Resample_28"
109,0.75,"Resample_28"
217,0.75,"Resample_28"
17,0.75,"Resample_28"
211,0.75,"Resample_28"
60,0.75,"Resample_28"
4,0.75,"Resample_28"
155,0.75,"Resample_28"
105,0.75,"Resample_28"
56,0.75,"Resample_28"
202,0.75,"Resample_28"
225,0.75,"Resample_28"
157,0.75,"Resample_28"
178,0.75,"Resample_28"
67,0.75,"Resample_28"
220,0.75,"Resample_28"
25,0.75,"Resample_28"
126,0.75,"Resample_28"
127,0.75,"Resample_28"
184,0.75,"Resample_28"
15,0.75,"Resample_28"
19,0.75,"Resample_28"
139,0.75,"Resample_28"
27,0.75,"Resample_28"
84,0.75,"Resample_28"
173,0.75,"Resample_28"
87,0.75,"Resample_28"
100,0.75,"Resample_28"
172,0.75,"Resample_28"
164,0.75,"Resample_28"
32,0.75,"Resample_28"
216,0.75,"Resample_28"
72,0.75,"Resample_28"
103,0.75,"Resample_28"
92,0.75,"Resample_28"
44,0.75,"Resample_28"
189,0.75,"Resample_28"
34,0.75,"Resample_28"
214,0.75,"Resample_28"
145,0.75,"Resample_28"
77,0.75,"Resample_28"
5,0.75,"Resample_28"
177,0.75,"Resample_28"
80,0.75,"Resample_28"
29,0.75,"Resample_28"
53,0.75,"Resample_28"
101,0.75,"Resample_28"
195,0.75,"Resample_28"
36,0.75,"Resample_28"
140,0.75,"Resample_28"
125,0.75,"Resample_28"
169,0.75,"Resample_28"
174,0.75,"Resample_28"
46,0.75,"Resample_28"
89,0.75,"Resample_28"
50,0.75,"Resample_28"
68,0.75,"Resample_28"
198,0.75,"Resample_28"
41,0.75,"Resample_28"
48,0.75,"Resample_28"
79,0.75,"Resample_28"
110,0.75,"Resample_28"
81,0.75,"Resample_28"
123,0.75,"Resample_28"
97,0.75,"Resample_28"
26,0.75,"Resample_28"
12,0.75,"Resample_28"
102,0.75,"Resample_28"
58,0.75,"Resample_28"
20,0.75,"Resample_28"
193,0.75,"Resample_28"
43,0.75,"Resample_28"
88,0.75,"Resample_28"
11,0.75,"Resample_28"
160,0.75,"Resample_28"
152,0.75,"Resample_28"
163,0.75,"Resample_28"
57,0.75,"Resample_28"
196,0.75,"Resample_28"
35,0.75,"Resample_28"
55,0.75,"Resample_28"
226,0.75,"Resample_28"
106,0.75,"Resample_28"
18,0.75,"Resample_28"
120,0.75,"Resample_28"
24,0.75,"Resample_28"
20,0.75,"Resample_29"
184,0.75,"Resample_29"
12,0.75,"Resample_29"
27,0.75,"Resample_29"
183,0.75,"Resample_29"
170,0.75,"Resample_29"
54,0.75,"Resample_29"
118,0.75,"Resample_29"
45,0.75,"Resample_29"
150,0.75,"Resample_29"
123,0.75,"Resample_29"
141,0.75,"Resample_29"
37,0.75,"Resample_29"
48,0.75,"Resample_29"
60,0.75,"Resample_29"
107,0.75,"Resample_29"
21,0.75,"Resample_29"
196,0.75,"Resample_29"
219,0.75,"Resample_29"
153,0.75,"Resample_29"
105,0.75,"Resample_29"
168,0.75,"Resample_29"
122,0.75,"Resample_29"
217,0.75,"Resample_29"
162,0.75,"Resample_29"
116,0.75,"Resample_29"
94,0.75,"Resample_29"
134,0.75,"Resample_29"
171,0.75,"Resample_29"
125,0.75,"Resample_29"
39,0.75,"Resample_29"
25,0.75,"Resample_29"
208,0.75,"Resample_29"
56,0.75,"Resample_29"
14,0.75,"Resample_29"
11,0.75,"Resample_29"
38,0.75,"Resample_29"
216,0.75,"Resample_29"
3,0.75,"Resample_29"
7,0.75,"Resample_29"
24,0.75,"Resample_29"
95,0.75,"Resample_29"
203,0.75,"Resample_29"
169,0.75,"Resample_29"
4,0.75,"Resample_29"
136,0.75,"Resample_29"
133,0.75,"Resample_29"
29,0.75,"Resample_29"
97,0.75,"Resample_29"
68,0.75,"Resample_29"
70,0.75,"Resample_29"
15,0.75,"Resample_29"
223,0.75,"Resample_29"
66,0.75,"Resample_29"
